gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,truncated,flags,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seeds_upstream,fast_transit_share,pagerank,hub,authority,betweenness
100000002558173100,peripheral,0,30,0.1975,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 9 300 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,9300,0,1,0,0,8,0,0.000294225,0,2.82283e-293,0
100000004687282100,peripheral,0,2,0.1985,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 20 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,20000,0,1,0,0,7,0,0.000330391,0,1.33104e-312,0
100000003034546100,terminal,0.4175,0,0.2299,получено: 486 715 KZT; плательщиков: 1; исходящих: 0,2,false,false,,1,0,486715,0,2,0,0,1,0,0.000329531,0,5.0128e-7,0
100000003798151100,terminal,0.2727,2,0.2754,получено: 350 000 KZT; плательщиков: 1; исходящих: 0,2,false,false,,1,0,350000,0,3,0,0,7,0,0.0005719,0,0,0
100000008710791100,distributor,0.4511,0,0.3883,получателей: 23; плательщиков: 3; исходящий поток: 5 521 511 KZT,2,false,false,fast_transit,3,23,181510,5521511,3,25,30.4199,9,0.7007,0.000332412,0.000172824,0.00000166415,0.000314609
100000008688476100,peripheral,0,27,0.1356,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 24 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,24000,0,1,0,0,1,0,0.000292127,0,2.48392e-14,0
100000003242289100,distributor,0.4511,21,0.3738,получателей: 23; плательщиков: 3; исходящий поток: 2 377 741 KZT,2,false,false,cycle,3,23,550791,2377741,8,26,4.317,7,0.3309,0.000437086,0.0125212,0.000192013,0.00100135
100000006564102100,terminal,0.0767,4,0.2582,получено: 233 235 KZT; плательщиков: 1; исходящих: 0,2,false,false,,1,0,233235,0,1,0,0,9,0,0.000425477,0,0.000142767,0
100000001526235100,peripheral,0.1579,33,0.2497,"смешанные признаки: плательщиков 3, получателей 8, поток 514 750 KZT",2,false,false,mixed_signals|cycle,3,8,82000,432750,4,9,5.2774,7,0.1346,0.000872288,0.000134186,2.09901e-8,0.0002566
100000004398811100,peripheral,0,17,0.1854,"смешанные признаки: плательщиков 1, получателей 3, поток 1 466 672 KZT",2,false,false,mixed_signals,1,3,426000,1040672,1,4,2.4429,1,0.3949,0.000347678,0.000202831,0.0000621186,0.0000014861
100000002957787100,distributor,0.5455,6,0.4454,получателей: 34; плательщиков: 4; исходящий поток: 1 276 154 KZT,2,false,false,fast_transit|cycle,4,34,84956,1276153.96,7,41,15.0214,7,0.7551,0.000610126,0.0344933,0.000191538,0.00427665
100000002621915100,peripheral,0,2,0.1869,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 5 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,5000,0,1,0,0,7,0,0.000528896,0,0,0
100000008283183100,peripheral,0,27,0.1379,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 29 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,29000,0,1,0,0,1,0,0.000293812,0,2.48392e-14,0
100000003843844100,peripheral,0,4,0.2259,"смешанные признаки: плательщиков 1, получателей 1, поток 254 680 KZT",3,false,false,mixed_signals,1,1,16680,238000,1,1,14.2686,7,0,0.000290166,0,0.00025946,0.0000192202
100000000954884100,peripheral,0,31,0.2001,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 34 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,34000,0,1,0,0,7,0,0.000309713,0,4.40237e-296,0
100000005893892100,peripheral,0,1,0.2126,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 102 780 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,102780,0,1,0,0,7,0,0.000287341,0,0.00294017,0
100000001819396100,peripheral,0,20,0.2192,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 166 080 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,166080,0,1,0,0,7,0,0.000325315,0,1.43156e-282,0
100000008472324100,terminal,0.0128,1,0.2226,получено: 205 200 KZT; плательщиков: 1; исходящих: 0,3,false,false,,1,0,205200,0,1,0,0,7,0,0.000290633,0,0.00294017,0
100000002646745100,peripheral,0,18,0.1276,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 12 300 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,12300,0,1,0,0,1,0,0.000285943,0,9.97519e-12,0
100000008405209100,peripheral,0,21,0.2053,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 54 400 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,54400,0,1,0,0,7,0,0.000292537,0,0.000233345,0
100000004417753100,terminal,0,13,0.2224,получено: 192 099 KZT; плательщиков: 2; исходящих: 0,3,false,false,,2,0,192099,0,2,0,0,7,0,0.000390873,0,0.000133587,0
100000003457710100,peripheral,0,1,0.2457,"смешанные признаки: плательщиков 1, получателей 1, поток 1 632 555 KZT",3,false,false,fast_transit|mixed_signals,1,1,326555,1306000,1,2,3.9993,7,1,0.000294533,0,0.00294017,0.0000192202
100000007333038100,peripheral,0,5,0.145,"смешанные признаки: плательщиков 1, получателей 2, поток 52 494 KZT",3,false,false,mixed_signals,1,2,17500,34994,1,2,1.9997,1,0,0.000298064,0,4.11219e-7,0.00000158517
100000006444163100,peripheral,0,15,0.1902,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 6 026 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,6026,0,1,0,0,7,0,0.000318427,0,0.00000235094,0
100000008706947100,peripheral,0,18,0.1316,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 17 200 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,17200,0,1,0,0,1,0,0.000286702,0,9.97519e-12,0
100000008761219100,peripheral,0,0,0.2507,"смешанные признаки: плательщиков 2, получателей 2, поток 425 000 KZT",3,false,false,fast_transit|mixed_signals,2,2,50000,375000,2,2,7.5,9,1,0.00029126,0,0.00000298153,0.0000417264
100000005022552100,peripheral,0,2,0.2286,"смешанные признаки: плательщиков 1, получателей 1, поток 246 000 KZT",3,false,false,mixed_signals,1,1,241000,5000,3,1,0.0207,7,0,0.000355746,0.000022554,0.0000525698,0
100000008735832100,peripheral,0,18,0.1318,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 17 600 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,17600,0,1,0,0,1,0,0.000286764,0,9.97519e-12,0
100000005661528100,peripheral,0,12,0.196,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 25 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,25000,0,1,0,0,7,0,0.000289517,0,0.00013028,0
100000002529880100,terminal,0,0,0.2278,получено: 147 000 KZT; плательщиков: 2; исходящих: 0,3,false,false,,2,0,147000,0,2,0,0,8,0,0.000304611,0,0.00000381589,0
100000001969496100,peripheral,0,8,0.1949,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 22 740 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,22740,0,1,0,0,7,0,0.000290443,0,0.0000244138,0
100000003215448100,peripheral,0,13,0.2223,"смешанные признаки: плательщиков 1, получателей 2, поток 215 309 KZT",3,false,false,mixed_signals,1,2,91309,124000,1,4,1.358,7,0.0645,0.000302469,0,0.00160441,0.0000384405
100000006894637100,peripheral,0,9,0.2048,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 52 831 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,52831,0,1,0,0,7,0,0.000288687,0,0.00113194,0
100000002936322100,terminal,0.5948,12,0.3202,получено: 787 133 KZT; плательщиков: 2; исходящих: 0,3,false,false,,2,0,787133,0,2,0,0,7,0,0.00036425,0,0.00168377,0
100000005061890100,peripheral,0,15,0.227,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 90 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,90000,0,1,0,0,7,0,0.000531458,0,0,0
100000004017410100,peripheral,0,23,0.2648,"смешанные признаки: плательщиков 2, получателей 5, поток 1 524 565 KZT",3,false,false,mixed_signals|cycle,2,5,193650,1330915,6,11,6.8728,7,0.0413,0.00112291,0.00000787929,0.0000177696,0.0000405871
100000002983426100,peripheral,0,10,0.2151,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 88 945 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,88945,0,1,0,0,7,0,0.000316946,0,6.40702e-7,0
100000005530114100,peripheral,0,21,0.2229,"смешанные признаки: плательщиков 2, получателей 1, поток 161 970 KZT",3,false,false,fast_transit|mixed_signals,2,1,136970,25000,2,1,0.1825,7,1,0.00049196,0.00126142,0.000237913,0.0000044583
100000001169666100,peripheral,0,11,0.2456,"смешанные признаки: плательщиков 1, получателей 1, поток 244 000 KZT",3,false,false,mixed_signals,1,1,220000,24000,2,1,0.1091,9,0,0.000317781,0,5.68971e-8,0.0000219943
100000001784279100,peripheral,0,9,0.2002,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 35 674 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,35674,0,1,0,0,7,0,0.000287177,0,0.00113194,0
100000008744364100,peripheral,0,18,0.1354,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 23 700 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,23700,0,1,0,0,1,0,0.000287709,0,9.97519e-12,0
100000008714412100,peripheral,0,11,0.2407,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 169 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,169000,0,1,0,0,9,0,0.000309959,0,5.68971e-8,0
100000007754369100,peripheral,0,9,0.2101,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 82 424 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,82424,0,1,0,0,7,0,0.000291291,0,0.00113194,0
100000003122817100,terminal,0.3795,20,0.2846,получено: 444 680 KZT; плательщиков: 1; исходящих: 0,3,false,false,,1,0,444680,0,1,0,0,7,0,0.000394558,0,1.43156e-282,0
100000003711830100,peripheral,0,13,0.2043,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 50 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,50000,0,1,0,0,7,0,0.00029413,0,0.00160441,0
100000001110358100,terminal,0,9,0.199,получено: 32 000 KZT; плательщиков: 2; исходящих: 0,3,false,false,,2,0,32000,0,2,0,0,7,0,0.000291394,0,0.00137125,0
100000006530134100,terminal,0,1,0.2169,получено: 144 663 KZT; плательщиков: 2; исходящих: 0,3,false,false,,2,0,144663,0,2,0,0,7,0,0.000297453,0,0.00358299,0
100000001639766100,peripheral,0,19,0.1419,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 20 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,20000,0,1,0,0,1,0,0.000647182,0,0,0
100000003242795100,peripheral,0,1,0.2135,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 111 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,111000,0,1,0,0,7,0,0.000287605,0,0.00294017,0
100000004970752100,peripheral,0,6,0.1964,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 10 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,10000,0,1,0,0,7,0,0.000738015,0,0,0
100000004564736100,peripheral,0,28,0.192,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 15 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,15000,0,2,0,0,7,0,0.000374787,0,0,0
100000005873152100,transit,0.8,4,0.3997,передаёт 100% входящего; 0% исходящих — за 2 дня,3,false,false,cycle,1,1,10000,10000,1,1,1,11,0,0.000463875,1.38517e-7,0,3.96294e-7
100000001637376100,peripheral,0,1,0.2274,"смешанные признаки: плательщиков 1, получателей 1, поток 350 950 KZT",3,false,false,mixed_signals,1,1,116700,234250,1,2,2.0073,7,0.4952,0.000287788,0,0.00294017,0.0000192202
100000006710485100,peripheral,0,18,0.1334,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 20 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,20000,0,1,0,0,1,0,0.000287136,0,9.97519e-12,0
100000003582677100,peripheral,0,4,0.2157,"смешанные признаки: плательщиков 2, получателей 4, поток 85 757 KZT",3,false,false,mixed_signals|cycle,2,4,29756.99,56000,2,5,1.8819,7,0,0.000291702,0.00126254,0.00224723,0.000178881
100000008713685100,peripheral,0,18,0.1442,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 49 700 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,49700,0,1,0,0,1,0,0.000291738,0,9.97519e-12,0
100000008070101100,peripheral,0,0,0.2229,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 100 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,100000,0,1,0,0,8,0,0.000291047,0,0.00000196621,0
100000004475818100,peripheral,0,4,0.2114,"смешанные признаки: плательщиков 1, получателей 3, поток 66 989 KZT",3,false,false,fast_transit|mixed_signals|cycle,1,3,13000,53989,1,3,4.153,7,1,0.000308107,0.000259502,0.000106942,0.0000694018
100000007197866100,peripheral,0,13,0.2003,"смешанные признаки: плательщиков 1, получателей 1, поток 35 000 KZT",3,false,false,fast_transit|mixed_signals,1,1,20000,15000,1,1,0.75,7,1,0.000288074,0,0.00160441,0.0000192202
100000006965162100,peripheral,0,23,0.1857,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 10 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,10000,0,1,0,0,7,0,0.00030753,0,0,0
100000005995391100,peripheral,0,18,0.1316,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 17 200 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,17200,0,1,0,0,1,0,0.000286702,0,9.97519e-12,0
100000003834495100,consolidator,0.7155,9,0.4116,"плательщиков: 3, прямых seed: 0; дальше: 3% входящего",3,false,false,fast_transit,3,1,602441,20000,5,1,0.0332,7,1,0.000616996,0.000485634,0.00228799,0.00000287171
100000001223977100,peripheral,0,7,0.228,"смешанные признаки: плательщиков 1, получателей 1, поток 23 000 KZT",3,false,false,mixed_signals,1,1,5000,18000,1,1,3.6,10,0,0.000303864,0,0,0.0000241739
100000001046057100,peripheral,0,29,0.2109,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 83 420 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,83420,0,1,0,0,7,0,0.00031676,0,4.86783e-8,0
100000002989353100,peripheral,0,5,0.1876,"смешанные признаки: плательщиков 1, получателей 2, поток 821 160 KZT",3,false,false,fast_transit|mixed_signals,1,2,500000,321160,2,2,0.6423,2,0.9341,0.000307683,0,3.79414e-7,0.00000277406
100000006714366100,peripheral,0,4,0.1929,"смешанные признаки: плательщиков 1, получателей 1, поток 15 500 KZT",3,false,false,fast_transit|mixed_signals,1,1,10500,5000,1,1,0.4762,7,1,0.000287895,0,0.00025946,0.0000192202
100000001063678100,peripheral,0,28,0.2165,"смешанные признаки: плательщиков 1, получателей 2, поток 125 000 KZT",3,false,false,mixed_signals,1,2,35000,90000,1,2,2.5714,7,0.2222,0.00032647,0,0.0000031721,0.0000396294
100000004889043100,terminal,0.1525,6,0.2458,получено: 272 000 KZT; плательщиков: 2; исходящих: 0,3,false,false,,2,0,272000,0,4,0,0,7,0,0.000296871,0,0.00584596,0
100000002984403100,peripheral,0,33,0.204,"смешанные признаки: плательщиков 1, получателей 1, поток 45 000 KZT",3,false,false,mixed_signals,1,1,20000,25000,1,1,1.25,7,0,0.000318304,0,0.00000250068,0.0000200128
100000003951827100,peripheral,0,6,0.1969,"смешанные признаки: плательщиков 1, получателей 2, поток 26 000 KZT",3,false,false,mixed_signals,1,2,9000,17000,1,2,1.8889,7,0,0.000284541,0.000164244,0.00290578,0.00000132652
100000000933075100,peripheral,0,25,0.2361,"смешанные признаки: плательщиков 1, получателей 2, поток 95 000 KZT",3,false,false,fast_transit|mixed_signals|cycle,1,2,40000,55000,1,2,1.375,8,0.7273,0.000801915,0,0.00000102523,0.0000213999
100000008502995100,peripheral,0,17,0.2063,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 25 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,25000,0,2,0,0,7,0,0.00072124,0,0.000017483,0
100000008086440100,transit,0.6547,9,0.3613,передаёт 81% входящего; 24% исходящих — за 2 дня,3,false,false,cycle,1,5,199733,161300,1,6,0.8076,7,0.2356,0.000335715,0.0015616,0.00113791,0.000105198
100000008465789100,distributor,0.4802,0,0.3796,получателей: 16; плательщиков: 1; исходящий поток: 1 858 100 KZT,3,false,false,cycle,1,16,30099,1858100,1,17,61.7329,8,0.478,0.000288328,0.0000263814,2.61257e-7,0.000845096
100000002550141100,peripheral,0,12,0.2128,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 100 586 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,100586,0,1,0,0,7,0,0.000306084,0,0.00013028,0
100000008739887100,peripheral,0,9,0.2334,"смешанные признаки: плательщиков 2, получателей 2, поток 521 000 KZT",3,false,false,fast_transit|mixed_signals,2,2,214000,307000,3,2,1.4346,7,1,0.000331386,0,0.00274232,0.0000384405
100000008532050100,terminal,0.3895,1,0.284,получено: 455 156 KZT; плательщиков: 1; исходящих: 0,3,false,false,,1,0,455156,0,1,0,0,7,0,0.000298666,0,0.00294017,0
100000008422226100,peripheral,0,6,0.2113,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 87 450 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,87450,0,1,0,0,7,0,0.000288928,0,0.00290578,0
100000002369874100,consolidator,0.8182,0,0.4494,"плательщиков: 4, прямых seed: 0; дальше: 0% входящего",3,false,false,sync_inflow,4,0,600000,0,4,0,0,9,0,0.000335531,0,0.00000823818,0
100000003321895100,peripheral,0,2,0.2382,"смешанные признаки: плательщиков 1, получателей 2, поток 577 830 KZT",3,false,false,mixed_signals,1,2,24000,553830,1,3,23.0763,7,0,0.000309537,0,0.0000101236,0.0000396294
100000001875239100,consolidator,0.8182,0,0.4513,"плательщиков: 3, прямых seed: 0; дальше: 0% входящего",3,false,false,sync_inflow,3,0,712000,0,3,0,0,9,0,0.00033219,0,0.00000544821,0
100000002216999100,peripheral,0,18,0.1354,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 23 677 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,23677,0,1,0,0,1,0,0.000287706,0,9.97519e-12,0
100000002653948100,peripheral,0,1,0.2104,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 85 200 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,85200,0,1,0,0,7,0,0.000286776,0,0.00294017,0
100000008632060100,peripheral,0.1111,4,0.238,"смешанные признаки: плательщиков 1, получателей 9, поток 345 200 KZT",3,false,false,mixed_signals|cycle,1,9,6000,339200,1,12,56.5333,7,0,0.000286476,0.00308208,0.000642816,0.000536544
100000008746449100,distributor,0.3,0,0.3204,получателей: 10; плательщиков: 1; исходящий поток: 1 009 000 KZT,3,false,false,,1,10,10000,1009000,1,10,100.9,8,0,0.000285463,0.00000165846,2.61257e-7,0.000165982
100000003031761100,terminal,0.3943,12,0.2252,получено: 460 408 KZT; плательщиков: 1; исходящих: 0,3,false,false,,1,0,460408,0,1,0,0,1,0,0.000316599,0,0.0000793604,0
100000008388049100,terminal,0.4256,5,0.2402,получено: 496 400 KZT; плательщиков: 1; исходящих: 0,3,false,false,,1,0,496400,0,1,0,0,2,0,0.000307512,0,3.79414e-7,0
100000002677201100,peripheral,0,0,0.2339,"смешанные признаки: плательщиков 1, получателей 1, поток 237 750 KZT",3,false,false,mixed_signals,1,1,150000,87750,1,1,0.585,8,0,0.000307388,0,0.00000184967,0.0000213999
100000002901457100,peripheral,0,9,0.2335,"смешанные признаки: плательщиков 1, получателей 3, поток 459 000 KZT",3,false,false,mixed_signals,1,3,340000,119000,1,3,0.35,7,0,0.000372007,0.0000270837,0.00113791,0.0000756921
100000001160401100,peripheral,0,6,0.2044,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 47 190 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,47190,0,2,0,0,7,0,0.000303214,0,0.000642816,0
100000002842321100,peripheral,0,1,0.2179,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 160 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,160000,0,1,0,0,7,0,0.00028918,0,0.00294017,0
100000002547110100,consolidator,0.8,0,0.4509,"плательщиков: 6, прямых seed: 0; дальше: 0% входящего",3,false,false,sync_inflow,6,0,1500000,0,10,0,0,8,0,0.000548745,0,0.00000589361,0
100000001600934100,peripheral,0,6,0.2731,"смешанные признаки: плательщиков 1, получателей 1, поток 191 300 KZT",3,false,false,mixed_signals|cycle,1,1,180300,11000,2,1,0.061,7,0,0.00251022,0.000693886,0.0000302733,0
100000002818726100,peripheral,0,4,0.1884,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 10 879 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,10879,0,1,0,0,7,0,0.000288034,0,0.00025946,0
100000008712827100,peripheral,0,18,0.1493,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 76 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,76000,0,1,0,0,1,0,0.000295812,0,9.97519e-12,0
100000008259451100,peripheral,0,8,0.2056,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 55 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,55000,0,1,0,0,7,0,0.00029953,0,0.0000244138,0
100000003060517100,terminal,0.2247,6,0.259,получено: 315 955 KZT; плательщиков: 1; исходящих: 0,3,false,false,,1,0,315955,0,1,0,0,7,0,0.000359822,0,0.000465902,0
100000002621434100,peripheral,0,0,0.2304,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 81 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,81000,0,1,0,0,9,0,0.000288182,0,0.00000322073,0
100000001860090100,peripheral,0,19,0.1191,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 5 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,5000,0,1,0,0,1,0,0.000375626,0,0,0
100000004689658100,peripheral,0,12,0.233,"смешанные признаки: плательщиков 1, получателей 1, поток 463 192 KZT",3,false,false,mixed_signals,1,1,456100,7092,1,1,0.0155,7,0,0.000384007,0,0.00013028,0.0000192202
100000003486970100,peripheral,0,1,0.2171,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 150 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,150000,0,1,0,0,7,0,0.000288858,0,0.00294017,0
100000004659919100,peripheral,0,7,0.2599,"смешанные признаки: плательщиков 1, получателей 1, поток 149 000 KZT",3,false,false,mixed_signals,1,1,110000,39000,2,1,0.3545,10,0,0.000720223,0,0,0.0000241739
100000006111439100,transit,0.6333,6,0.3321,передаёт 117% входящего; 0% исходящих — за 2 дня,3,false,false,cycle,3,4,20570,24000,3,4,1.1667,7,0,0.000363371,0.000393782,0.00364175,0.0000175556
100000002521039100,terminal,0.2719,6,0.2653,получено: 349 370 KZT; плательщиков: 1; исходящих: 0,3,false,false,,1,0,349370,0,1,0,0,7,0,0.000303576,0,0.00290578,0
100000008493007100,transit,1,59,0.3447,передаёт 100% входящего; 100% исходящих — за 2 дня,3,false,false,fast_transit,1,1,26150,26150,1,1,1,1,1,0.000288089,0,9.97519e-12,0.00000138703
100000007793871100,peripheral,0,10,0.2193,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 26 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,26000,0,3,0,0,8,0,0.000682777,0,0,0
100000001650895100,peripheral,0,11,0.2407,"смешанные признаки: плательщиков 1, получателей 1, поток 163 500 KZT",3,false,false,mixed_signals,1,1,153500,10000,1,1,0.0651,9,0,0.000307581,0,5.68971e-8,0.0000219943
100000002567887100,peripheral,0,1,0.2043,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 50 915 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,50915,0,1,0,0,7,0,0.000285674,0,0.00294017,0
100000008055972100,peripheral,0,18,0.1375,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 28 300 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,28300,0,1,0,0,1,0,0.000288422,0,9.97519e-12,0
100000008684452100,peripheral,0,18,0.1447,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 51 800 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,51800,0,1,0,0,1,0,0.000292063,0,9.97519e-12,0
100000000764836100,peripheral,0,13,0.2271,"смешанные признаки: плательщиков 1, получателей 2, поток 301 716 KZT",3,false,false,fast_transit|mixed_signals,1,2,251716,50000,1,2,0.1986,7,0.5,0.000334848,0,0.00160441,0.0000384405
100000003072676100,peripheral,0,6,0.1994,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 31 545 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,31545,0,1,0,0,7,0,0.000291604,0,0.000465902,0
100000008757369100,peripheral,0,9,0.2106,"смешанные признаки: плательщиков 1, получателей 1, поток 84 359 KZT",3,false,false,fast_transit|mixed_signals,1,1,25961,58398,1,3,2.2495,7,0.899,0.000286322,0,0.00113194,0.0000192202
100000007618425100,peripheral,0,6,0.202,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 39 348 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,39348,0,1,0,0,7,0,0.000293475,0,0.000465902,0
100000004671609100,peripheral,0,0,0.2331,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 100 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,100000,0,1,0,0,9,0,0.000298611,0,0.00000272027,0
100000004676985100,transit,0.6401,6,0.335,передаёт 84% входящего; 0% исходящих — за 2 дня,3,false,false,,1,1,32260,27102,1,1,0.8401,7,0,0.000285841,0,0.00290578,0.0000192202
100000002531406100,transit,0.7615,12,0.3327,передаёт 96% входящего; 0% исходящих — за 2 дня,3,false,false,,1,1,520000,500000,1,1,0.9615,1,0,0.000320814,0,0.0000793604,7.92587e-7
100000002877262100,peripheral,0,0,0.2231,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 100 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,100000,0,1,0,0,8,0,0.000298291,0,2.61257e-7,0
100000007591246100,peripheral,0,2,0.2199,"смешанные признаки: плательщиков 1, получателей 1, поток 132 190 KZT",3,false,false,mixed_signals,1,1,12190,120000,1,1,9.8441,7,0,0.000296272,7.31126e-7,0.0000244752,0.00000102376
100000008712184100,peripheral,0,18,0.1321,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 18 000 KZT (нужно ≥ 200 000 KZT)",3,false,false,,1,0,18000,0,1,0,0,1,0,0.000286826,0,9.97519e-12,0
